source_id,source_file,canonical_ids,original_title,original_workflow,original_uncertainties,original_scope_status,original_evidence_level,original_source_url,exact_original_row_json
MARG-085,../marg/webapp-parity-map.csv,ERP-035,Salesman App,"Use responsive browser views to capture orders/collections, inspect stock and customer balances.","Replace native app job with web workflow; mobile connectivity, location consent and printing require validation.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Use responsive browser views to capture orders/collections, inspect stock and customer balances."", ""dependencies_uncertainties"": ""Replace native app job with web workflow; mobile connectivity, location consent and printing require validation."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-085"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Salesperson workspace"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Salesman App"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""85"", ""source_sequence"": ""85"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-086,../marg/webapp-parity-map.csv,ERP-036,Pharmanxt Free Drug Helpline,Search permitted drug/salt references and supplier discovery; open approved helpline resources.,PharmaNXT service/data rights and clinical limitations; do not imply prescribing authority.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Search permitted drug/salt references and supplier discovery; open approved helpline resources."", ""dependencies_uncertainties"": ""PharmaNXT service/data rights and clinical limitations; do not imply prescribing authority."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-086"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Drug reference desk"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Pharmanxt Free Drug Helpline"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""86"", ""source_sequence"": ""86"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-087,../marg/webapp-parity-map.csv,ERP-021,Data Analysis Dashboard,"Explore stock, sales, margins and trends; filter dimensions and drill to source transactions.",Define distinction from operational dashboard and calculations; source label alone gives no chart catalogue.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Explore stock, sales, margins and trends; filter dimensions and drill to source transactions."", ""dependencies_uncertainties"": ""Define distinction from operational dashboard and calculations; source label alone gives no chart catalogue."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-087"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Analysis dashboard"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Data Analysis Dashboard"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""87"", ""source_sequence"": ""87"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-088,../marg/webapp-parity-map.csv,ERP-028;WORK-02;WORK-03,Stock & Sales e-Mail Scheduler,"Configure report recipients, periods and times; preview report and inspect delivery history.","Email authorization, time zones, permissions and failed sends; local preview remains available without service.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Configure report recipients, periods and times; preview report and inspect delivery history."", ""dependencies_uncertainties"": ""Email authorization, time zones, permissions and failed sends; local preview remains available without service."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-088"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Report delivery schedules"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Stock & Sales e-Mail Scheduler"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""88"", ""source_sequence"": ""88"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-089,../marg/webapp-parity-map.csv,ERP-033,Collaborative Commerce,"Share authorized catalogue, stock/offer/order information with trading partners.","Collaborative Commerce is broad; confirm partner identity, sharing consent and supported exchanges.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Share authorized catalogue, stock/offer/order information with trading partners."", ""dependencies_uncertainties"": ""Collaborative Commerce is broad; confirm partner identity, sharing consent and supported exchanges."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-089"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Trading-partner workspace"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Collaborative Commerce"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""89"", ""source_sequence"": ""89"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-090,../marg/webapp-parity-map.csv,ERP-019;WORK-11,Connected Banking,Select an authorized bank service; inspect balances/transactions and prepare permitted actions.,"Bank-specific coverage differs from statement import; contracts, MFA and approval boundaries apply.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Select an authorized bank service; inspect balances/transactions and prepare permitted actions."", ""dependencies_uncertainties"": ""Bank-specific coverage differs from statement import; contracts, MFA and approval boundaries apply."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-090"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Connected bank services"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Connected Banking"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""90"", ""source_sequence"": ""90"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-091,../marg/webapp-parity-map.csv,ERP-032;WORK-11,ERP to ERP,Browse supplier availability/rates/schemes; place orders; inspect received order and acknowledgement.,"Partner mapping, permitted interfaces, commercial access and duplicate handling; not open access to Marg network.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Browse supplier availability/rates/schemes; place orders; inspect received order and acknowledgement."", ""dependencies_uncertainties"": ""Partner mapping, permitted interfaces, commercial access and duplicate handling; not open access to Marg network."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-091"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""ERP order exchange"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""ERP to ERP"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""91"", ""source_sequence"": ""91"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-092,../marg/webapp-parity-map.csv,ERP-033,Pass Ki Dukaan,Publish a reviewed shop/catalogue profile; let customers discover and request goods from nearby stores.,"Confirm Pass Ki Dukaan service scope; maps, marketplace permissions and catalogue publication require setup.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Publish a reviewed shop/catalogue profile; let customers discover and request goods from nearby stores."", ""dependencies_uncertainties"": ""Confirm Pass Ki Dukaan service scope; maps, marketplace permissions and catalogue publication require setup."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-092"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Nearby shop discovery"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Pass Ki Dukaan"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""92"", ""source_sequence"": ""92"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-093,../marg/webapp-parity-map.csv,ERP-023;WORK-01;WORK-08;WORK-13,Users,"Manage staff, accountants and CA access by company, GSTIN and branch; inspect preparer/reviewer permissions.",User confirmed staff preparation plus accountant/CA review; competitor prices/seat limits do not restrict our scope; review independence and overrides need policy.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Manage staff, accountants and CA access by company, GSTIN and branch; inspect preparer/reviewer permissions."", ""dependencies_uncertainties"": ""User confirmed staff preparation plus accountant/CA review; competitor prices/seat limits do not restrict our scope; review independence and overrides need policy."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-093"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Users and companies"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""text_only"", ""source_feature"": ""Users"", ""source_gold"": ""text_only"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""93"", ""source_sequence"": ""93"", ""source_silver"": ""text_only"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
ADD-001,../marg/webapp-parity-map.csv,ERP-026,Touchscreen POS and multiple counters,Run concurrent counter sessions; scan items; accept tenders; recover an interrupted bill.,Scanner/cash drawer/printer compatibility and concurrency behavior need device trials.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/supermarket_software.html,"{""concrete_user_workflow"": ""Run concurrent counter sessions; scan items; accept tenders; recover an interrupted bill."", ""dependencies_uncertainties"": ""Scanner/cash drawer/printer compatibility and concurrency behavior need device trials."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-001"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Retail hardware"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Touchscreen POS and multiple counters"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/supermarket_software.html""}"
ADD-002,../marg/webapp-parity-map.csv,ERP-026,Weighing-scale billing,Read or enter measured weight; choose item; calculate and review priced quantity.,"Browser device support, calibration and units must be verified; manual fallback is a workflow choice.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/supermarket_software.html,"{""concrete_user_workflow"": ""Read or enter measured weight; choose item; calculate and review priced quantity."", ""dependencies_uncertainties"": ""Browser device support, calibration and units must be verified; manual fallback is a workflow choice."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-002"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Retail hardware"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Weighing-scale billing"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/supermarket_software.html""}"
ADD-003,../marg/webapp-parity-map.csv,ERP-048,Loyalty rewards,"Enroll customers; accrue, redeem and adjust points with returns.","Consent, expiry, rounding and scheme stacking need policy examples.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/retail_software.html,"{""concrete_user_workflow"": ""Enroll customers; accrue, redeem and adjust points with returns."", ""dependencies_uncertainties"": ""Consent, expiry, rounding and scheme stacking need policy examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-003"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Retail loyalty"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Loyalty rewards"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/retail_software.html""}"
ADD-004,../marg/webapp-parity-map.csv,ERP-025,Local-language printing,Choose supported language and review invoice/label rendering before printing.,Exact languages/fonts and regulatory labels require validation.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/supermarket_software.html,"{""concrete_user_workflow"": ""Choose supported language and review invoice/label rendering before printing."", ""dependencies_uncertainties"": ""Exact languages/fonts and regulatory labels require validation."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-004"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Document localization"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Local-language printing"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/supermarket_software.html""}"
ADD-005,../marg/webapp-parity-map.csv,ERP-003,Rack-level stock location,Assign item/batch rack locations; show picking guidance and rack stock reports.,Rack versus store identifiers; mixed bins and replenishment need examples.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/retail_software.html,"{""concrete_user_workflow"": ""Assign item/batch rack locations; show picking guidance and rack stock reports."", ""dependencies_uncertainties"": ""Rack versus store identifiers; mixed bins and replenishment need examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-005"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Warehouse layout"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Rack-level stock location"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/retail_software.html""}"
ADD-006,../marg/webapp-parity-map.csv,ERP-008,Sales-based reorder planning,"Review demand, thresholds and pending supply; propose supplier-specific purchase orders.",Validate minimum/maximum and shortage formulas; no claim of predictive AI.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/re-order-management,"{""concrete_user_workflow"": ""Review demand, thresholds and pending supply; propose supplier-specific purchase orders."", ""dependencies_uncertainties"": ""Validate minimum/maximum and shortage formulas; no claim of predictive AI."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-006"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Replenishment"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Sales-based reorder planning"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/re-order-management""}"
ADD-007,../marg/webapp-parity-map.csv,ERP-015,Purchase-cost and supplier comparison,"Compare recent supplier deals, effective unit cost and terms before an order.","Normalize free quantities, taxes, freight and unit conversions.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/stock_management_software.html,"{""concrete_user_workflow"": ""Compare recent supplier deals, effective unit cost and terms before an order."", ""dependencies_uncertainties"": ""Normalize free quantities, taxes, freight and unit conversions."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-007"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Supplier purchasing"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Purchase-cost and supplier comparison"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/stock_management_software.html""}"
ADD-008,../marg/webapp-parity-map.csv,ERP-011,Supplier/customer claims,Record expected scheme/expiry benefits; submit supporting statements; track settlements and disputes.,Distinguish commercial claims from stock returns and GST credit notes.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/distribution/fmcg_software_india.html,"{""concrete_user_workflow"": ""Record expected scheme/expiry benefits; submit supporting statements; track settlements and disputes."", ""dependencies_uncertainties"": ""Distinguish commercial claims from stock returns and GST credit notes."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-008"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Claims and incentives"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Supplier/customer claims"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/distribution/fmcg_software_india.html""}"
ADD-009,../marg/webapp-parity-map.csv,ERP-035,Salesperson commissions,Configure permitted commission rules; inspect item/person totals and post reviewed amounts.,"Returns, discount exclusions and payout adjustments require examples.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/sale-analysis/95/1/trees,"{""concrete_user_workflow"": ""Configure permitted commission rules; inspect item/person totals and post reviewed amounts."", ""dependencies_uncertainties"": ""Returns, discount exclusions and payout adjustments require examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-009"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Claims and incentives"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Salesperson commissions"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/sale-analysis/95/1/trees""}"
ADD-010,../marg/webapp-parity-map.csv,ERP-008,Barcode physical counts,Collect count quantities; compare imported/scanned counts with book stock and review variances.,"Comparison is documented; blind counts, adjustments and approval behavior need specification.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/inventory-reports/2748/1/how-to-map-software-stock-with-physical-stock-on-the-basis-of-barcode-in-marg-erp-software,"{""concrete_user_workflow"": ""Collect count quantities; compare imported/scanned counts with book stock and review variances."", ""dependencies_uncertainties"": ""Comparison is documented; blind counts, adjustments and approval behavior need specification."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-010"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Physical inventory"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Barcode physical counts"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/inventory-reports/2748/1/how-to-map-software-stock-with-physical-stock-on-the-basis-of-barcode-in-marg-erp-software""}"
ADD-011,../marg/webapp-parity-map.csv,ERP-009,PO to purchase bill,Select pending PO and received items; load a purchase draft and inspect remaining commitment.,"Partial receipt, overreceipt and duplicate supplier bill checks require examples.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/purchase/41306/1/How-to-Load-purchase-Order,"{""concrete_user_workflow"": ""Select pending PO and received items; load a purchase draft and inspect remaining commitment."", ""dependencies_uncertainties"": ""Partial receipt, overreceipt and duplicate supplier bill checks require examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-011"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Procurement fulfilment"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""PO to purchase bill"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/purchase/41306/1/How-to-Load-purchase-Order""}"
ADD-012,../marg/webapp-parity-map.csv,ERP-011,Previously sold batch validation,Select customer/source invoice and restrict return selection to documented sold batches where configured.,Manual exceptions require explicit permissions; retain original quantities and tax context.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/sale-return/28701/1/sale%20return,"{""concrete_user_workflow"": ""Select customer/source invoice and restrict return selection to documented sold batches where configured."", ""dependencies_uncertainties"": ""Manual exceptions require explicit permissions; retain original quantities and tax context."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-012"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Returns provenance"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Previously sold batch validation"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/sale-return/28701/1/sale%20return""}"
ADD-013,../marg/webapp-parity-map.csv,ERP-032;WORK-05;WORK-10;WORK-11,CSV/Excel master and purchase imports,Upload files; map fields/parties/items; preview errors; reconcile imported records.,Real sample formats and idempotency needed; imported records must retain source provenance.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/data-import-export/169862/1/common,"{""concrete_user_workflow"": ""Upload files; map fields/parties/items; preview errors; reconcile imported records."", ""dependencies_uncertainties"": ""Real sample formats and idempotency needed; imported records must retain source provenance."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-013"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Data import and migration"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""CSV/Excel master and purchase imports"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/data-import-export/169862/1/common""}"
ADD-014,../marg/webapp-parity-map.csv,ERP-032;WORK-11,ERP Bridger and accounting exchange,Export/import agreed account and inventory records including relevant Tally transfers.,Supported formats and completeness need sample validation; proprietary integrations require permission.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://care.margcompusoft.com/margerp/data-import-export/169862/1/common,"{""concrete_user_workflow"": ""Export/import agreed account and inventory records including relevant Tally transfers."", ""dependencies_uncertainties"": ""Supported formats and completeness need sample validation; proprietary integrations require permission."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-014"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Data import and migration"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""ERP Bridger and accounting exchange"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://care.margcompusoft.com/margerp/data-import-export/169862/1/common""}"
ADD-015,../marg/webapp-parity-map.csv,ERP-032;WORK-05;WORK-10,Genie-style invoice photography,Upload a photographed invoice; inspect extraction against image; correct and confirm a draft.,Vendor advertises capture; extraction accuracy and provider access are unverified.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/marg-genie/index.html,"{""concrete_user_workflow"": ""Upload a photographed invoice; inspect extraction against image; correct and confirm a draft."", ""dependencies_uncertainties"": ""Vendor advertises capture; extraction accuracy and provider access are unverified."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-015"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Photo purchase capture"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Genie-style invoice photography"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/marg-genie/index.html""}"
ADD-016,../marg/webapp-parity-map.csv,ERP-037,Patient and prescription records,Record permitted prescription-linked dispensing and patient references; retrieve past transactions.,"Consent, data minimization, access and retention; prescribing/clinical decision support is not assumed.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/chemist_software.html,"{""concrete_user_workflow"": ""Record permitted prescription-linked dispensing and patient references; retrieve past transactions."", ""dependencies_uncertainties"": ""Consent, data minimization, access and retention; prescribing/clinical decision support is not assumed."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-016"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Pharmacy customer desk"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Patient and prescription records"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/chemist_software.html""}"
ADD-017,../marg/webapp-parity-map.csv,ERP-037,Refill reminders,Record refill preferences and expected dates; review due reminders and response history.,Patient consent and message-provider authorization; no automatic clinical dosing advice.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/chemist_software.html,"{""concrete_user_workflow"": ""Record refill preferences and expected dates; review due reminders and response history."", ""dependencies_uncertainties"": ""Patient consent and message-provider authorization; no automatic clinical dosing advice."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-017"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Pharmacy customer desk"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Refill reminders"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/chemist_software.html""}"
ADD-018,../marg/webapp-parity-map.csv,ERP-037,Promise orders,Record demand for unavailable items; link replenishment and notify customer after review.,Reservation expiry and customer consent; actual availability must be checked before messaging.,preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/store_management_software.html,"{""concrete_user_workflow"": ""Record demand for unavailable items; link replenishment and notify customer after review."", ""dependencies_uncertainties"": ""Reservation expiry and customer consent; actual availability must be checked before messaging."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-018"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Customer demand"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Promise orders"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/store_management_software.html""}"
ADD-019,../marg/webapp-parity-map.csv,ERP-035,C&F and manufacturer reporting,"Maintain distributor/manufacturer relationships; report stock, sales and claims by principal.","Consignment ownership, reporting formats and principal contracts require examples.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/distribution/pharma_software.html,"{""concrete_user_workflow"": ""Maintain distributor/manufacturer relationships; report stock, sales and claims by principal."", ""dependencies_uncertainties"": ""Consignment ownership, reporting formats and principal contracts require examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-019"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Pharma distribution"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""C&F and manufacturer reporting"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/distribution/pharma_software.html""}"
